cultivo,campania,municipio_id,municipio_nombre,superficie_sembrada,superficie_cosechada,produccion,rendimiento
Cebada cervecera,2005/06,06875,Villarino,600,600,1440,2400
Cebada cervecera,2006/07,06875,Villarino,600,600,1920,3200
Cebada cervecera,2007/08,06875,Villarino,600,600,2340,3900
Cebada cervecera,2008/09,06875,Villarino,600,0,0,0
Cebada cervecera,2009/10,06875,Villarino,850,0,0,0
Cebada cervecera,2010/11,06875,Villarino,1500,700,770,1100
Cebada cervecera,2011/12,06875,Villarino,1200,530,1304,2460
Cebada cervecera,2012/13,06875,Villarino,1200,1200,2400,2000
Cebada cervecera,2013/14,06875,Villarino,1500,500,450,900
Cebada cervecera,2014/15,06875,Villarino,1463,263,421,1601
Cebada cervecera,2015/16,06875,Villarino,1377,0,0,0
Cebada cervecera,1995/96,06882,Zarate,200,200,520,2600
Cebada cervecera,1996/97,06882,Zarate,150,150,500,3333
Cebada cervecera,1997/98,06882,Zarate,150,150,400,2667
Cebada cervecera,1998/99,06882,Zarate,100,100,340,3400
Cebada cervecera,1999/00,06882,Zarate,150,150,420,2800
Cebada cervecera,2000/01,06882,Zarate,150,150,360,2400
Cebada cervecera,2001/02,06882,Zarate,200,200,260,1300
Cebada cervecera,2002/03,06882,Zarate,300,300,420,1400
Cebada cervecera,2003/04,06882,Zarate,400,400,1000,2500
Cebada cervecera,2004/05,06882,Zarate,500,500,1350,2700
Cebada cervecera,2005/06,06882,Zarate,550,550,1650,3000
Cebada cervecera,2006/07,06882,Zarate,700,700,2170,3100
Cebada cervecera,2007/08,06882,Zarate,850,850,3060,3600
Cebada cervecera,2008/09,06882,Zarate,800,800,1520,1900
Cebada cervecera,2009/10,06882,Zarate,650,650,2080,3200
Cebada cervecera,2010/11,06882,Zarate,600,600,2280,3800
Cebada cervecera,2011/12,06882,Zarate,650,650,2470,3800
Cebada cervecera,2012/13,06882,Zarate,850,850,2040,2400
Cebada cervecera,2013/14,06882,Zarate,950,950,3710,3905
Cebada cervecera,2014/15,06882,Zarate,750,750,2475,3300
Cebada cervecera,2015/16,06882,Zarate,750,750,2850,3800
Cebada forrajera,1969/70,06854,25 De Mayo,900,100,170,1700
Cebada forrajera,1970/71,06854,25 De Mayo,1000,100,170,1700
Cebada forrajera,1971/72,06854,25 De Mayo,1000,100,120,1200
Cebada forrajera,1972/73,06854,25 De Mayo,1100,100,110,1100
Cebada forrajera,1973/74,06854,25 De Mayo,3000,1500,1650,1100
Cebada forrajera,1974/75,06854,25 De Mayo,3000,1500,1250,833
Cebada forrajera,1975/76,06854,25 De Mayo,3000,1000,750,750
Cebada forrajera,1976/77,06854,25 De Mayo,1800,740,950,1284
Cebada forrajera,1977/78,06854,25 De Mayo,700,100,120,1200
Cebada forrajera,1978/79,06854,25 De Mayo,1000,300,390,1300
Cebada forrajera,1979/80,06854,25 De Mayo,800,200,240,1200
Cebada forrajera,1980/81,06854,25 De Mayo,500,100,120,1200
Cebada forrajera,1981/82,06854,25 De Mayo,600,200,240,1200
Cebada forrajera,1982/83,06854,25 De Mayo,500,100,120,1200
Cebada forrajera,1983/84,06854,25 De Mayo,500,100,120,1200
Cebada forrajera,1984/85,06854,25 De Mayo,400,120,132,1100
Cebada forrajera,1969/70,06588,9 De Julio,1000,200,360,1800
Cebada forrajera,1970/71,06588,9 De Julio,1200,100,180,1800
Cebada forrajera,1971/72,06588,9 De Julio,1500,200,240,1200
Cebada forrajera,1972/73,06588,9 De Julio,1600,200,240,1200
Cebada forrajera,1973/74,06588,9 De Julio,500,0,0,0
Cebada forrajera,1974/75,06588,9 De Julio,600,200,196,980
Cebada forrajera,1975/76,06588,9 De Julio,300,100,100,1000
Cebada forrajera,1976/77,06588,9 De Julio,300,60,78,1300
Cebada forrajera,1977/78,06588,9 De Julio,400,100,100,1000
Cebada forrajera,1978/79,06588,9 De Julio,450,100,120,1200
Cebada forrajera,1979/80,06588,9 De Julio,400,100,120,1200
Cebada forrajera,1980/81,06588,9 De Julio,500,100,140,1400
Cebada forrajera,1981/82,06588,9 De Julio,550,200,260,1300
Cebada forrajera,1982/83,06588,9 De Julio,400,100,180,1800
Cebada forrajera,1983/84,06588,9 De Julio,400,100,180,1800
Cebada forrajera,1984/85,06588,9 De Julio,700,100,160,1600
Cebada forrajera,1985/86,06588,9 De Julio,900,150,210,1400
Cebada forrajera,1986/87,06588,9 De Julio,850,200,260,1300
Cebada forrajera,1988/89,06588,9 De Julio,700,0,0,0
Cebada forrajera,1989/90,06588,9 De Julio,400,0,0,0
Cebada forrajera,2011/12,06588,9 De Julio,300,300,0,0
Cebada forrajera,1969/70,06007,Adolfo Alsina,5000,1000,1100,1100
Cebada forrajera,1970/71,06007,Adolfo Alsina,7000,1000,600,600
Cebada forrajera,1971/72,06007,Adolfo Alsina,7000,2000,1800,900
Cebada forrajera,1972/73,06007,Adolfo Alsina,8000,4000,4000,1000
Cebada forrajera,1973/74,06007,Adolfo Alsina,8500,3800,5100,1342
Cebada forrajera,1974/75,06007,Adolfo Alsina,7500,1500,1330,887
Cebada forrajera,1975/76,06007,Adolfo Alsina,6000,1300,1870,1438
Cebada forrajera,1976/77,06007,Adolfo Alsina,6000,1500,1800,1200
Cebada forrajera,1977/78,06007,Adolfo Alsina,6000,1300,1170,900
Cebada forrajera,1978/79,06007,Adolfo Alsina,4500,3000,3600,1200
Cebada forrajera,1979/80,06007,Adolfo Alsina,4000,1000,1100,1100
Cebada forrajera,1980/81,06007,Adolfo Alsina,3000,0,0,0
Cebada forrajera,1981/82,06007,Adolfo Alsina,3500,0,0,0
Cebada forrajera,1982/83,06007,Adolfo Alsina,4000,0,0,0
Cebada forrajera,1983/84,06007,Adolfo Alsina,4000,0,0,0
Cebada forrajera,1984/85,06007,Adolfo Alsina,2000,0,0,0
Cebada forrajera,1985/86,06007,Adolfo Alsina,2000,0,0,0
Cebada forrajera,1986/87,06007,Adolfo Alsina,2000,2000,2600,1300
Cebada forrajera,1987/88,06007,Adolfo Alsina,2000,300,420,1400
Cebada forrajera,1988/89,06007,Adolfo Alsina,1900,200,260,1300
Cebada forrajera,1989/90,06007,Adolfo Alsina,2000,100,130,1300
Cebada forrajera,1990/91,06007,Adolfo Alsina,1000,0,0,0
Cebada forrajera,1991/92,06007,Adolfo Alsina,800,200,180,900
Cebada forrajera,2003/04,06007,Adolfo Alsina,4500,0,0,0
Cebada forrajera,2004/05,06007,Adolfo Alsina,5000,500,900,1800
Cebada forrajera,2005/06,06007,Adolfo Alsina,4000,0,0,0
Cebada forrajera,2006/07,06007,Adolfo Alsina,5400,0,0,0
Cebada forrajera,2007/08,06007,Adolfo Alsina,7000,0,0,0
Cebada forrajera,2008/09,06007,Adolfo Alsina,6500,0,0,0
Cebada forrajera,2009/10,06007,Adolfo Alsina,5000,0,0,0
Cebada forrajera,2010/11,06007,Adolfo Alsina,7000,0,0,0
Cebada forrajera,2011/12,06007,Adolfo Alsina,7000,0,0,0
Cebada forrajera,2012/13,06007,Adolfo Alsina,6000,0,0,0
Cebada forrajera,2013/14,06007,Adolfo Alsina,5000,0,0,0
Cebada forrajera,2014/15,06007,Adolfo Alsina,5000,0,0,0
Cebada forrajera,2015/16,06007,Adolfo Alsina,5000,0,0,0
Cebada forrajera,1969/70,06014,Adolfo Gonzales Chaves,1300,650,910,1400
Cebada forrajera,1970/71,06014,Adolfo Gonzales Chaves,1200,600,780,1300
Cebada forrajera,1971/72,06014,Adolfo Gonzales Chaves,1400,700,910,1300
Cebada forrajera,1972/73,06014,Adolfo Gonzales Chaves,1310,760,1260,1658
Cebada forrajera,1973/74,06014,Adolfo Gonzales Chaves,1000,400,640,1600
Cebada forrajera,1974/75,06014,Adolfo Gonzales Chaves,600,100,135,1350
Cebada forrajera,1975/76,06014,Adolfo Gonzales Chaves,700,350,420,1200
Cebada forrajera,1976/77,06014,Adolfo Gonzales Chaves,900,200,330,1650
Cebada forrajera,1977/78,06014,Adolfo Gonzales Chaves,300,50,65,1300
Cebada forrajera,1978/79,06014,Adolfo Gonzales Chaves,300,0,0,0
Cebada forrajera,1979/80,06014,Adolfo Gonzales Chaves,500,0,0,0
Cebada forrajera,1980/81,06014,Adolfo Gonzales Chaves,500,0,0,0
Cebada forrajera,1981/82,06014,Adolfo Gonzales Chaves,500,0,0,0
Cebada forrajera,1982/83,06014,Adolfo Gonzales Chaves,500,0,0,0
Cebada forrajera,1983/84,06014,Adolfo Gonzales Chaves,1000,0,0,0
Cebada forrajera,1984/85,06014,Adolfo Gonzales Chaves,1200,0,0,0
Cebada forrajera,1985/86,06014,Adolfo Gonzales Chaves,1000,0,0,0
Cebada forrajera,1986/87,06014,Adolfo Gonzales Chaves,1000,0,0,0
Cebada forrajera,1987/88,06014,Adolfo Gonzales Chaves,1000,0,0,0
Cebada forrajera,1988/89,06014,Adolfo Gonzales Chaves,1500,200,200,1000
Cebada forrajera,1989/90,06014,Adolfo Gonzales Chaves,1000,0,0,0
Cebada forrajera,1990/91,06014,Adolfo Gonzales Chaves,1000,0,0,0
Cebada forrajera,1991/92,06014,Adolfo Gonzales Chaves,500,100,160,1600
Cebada forrajera,1969/70,06021,Alberti,500,100,170,1700
Cebada forrajera,1970/71,06021,Alberti,600,50,90,1800
Cebada forrajera,1971/72,06021,Alberti,400,0,0,0
Cebada forrajera,1972/73,06021,Alberti,400,0,0,0
Cebada forrajera,1973/74,06021,Alberti,400,0,0,0
Cebada forrajera,1974/75,06021,Alberti,400,50,60,1200
Cebada forrajera,1975/76,06021,Alberti,700,50,60,1200
Cebada forrajera,1976/77,06021,Alberti,700,50,55,1100
Cebada forrajera,1977/78,06021,Alberti,700,0,0,0
Cebada forrajera,1978/79,06021,Alberti,800,0,0,0
Cebada forrajera,1979/80,06021,Alberti,1000,0,0,0
Cebada forrajera,1980/81,06021,Alberti,1000,0,0,0
Cebada forrajera,1981/82,06021,Alberti,1100,0,0,0
Cebada forrajera,1982/83,06021,Alberti,2000,0,0,0
Cebada forrajera,1983/84,06021,Alberti,2000,0,0,0
Cebada forrajera,1984/85,06021,Alberti,1500,0,0,0
Cebada forrajera,1985/86,06021,Alberti,1000,0,0,0
Cebada forrajera,1986/87,06021,Alberti,750,0,0,0
Cebada forrajera,1988/89,06021,Alberti,700,0,0,0
Cebada forrajera,1989/90,06021,Alberti,300,0,0,0
Cebada forrajera,2011/12,06021,Alberti,980,980,0,0
Cebada forrajera,1969/70,06028,Almirante Brown,30,0,0,0
Cebada forrajera,1970/71,06028,Almirante Brown,30,0,0,0
Cebada forrajera,1971/72,06028,Almirante Brown,25,0,0,0
Cebada forrajera,1972/73,06028,Almirante Brown,20,0,0,0
Cebada forrajera,1973/74,06028,Almirante Brown,15,0,0,0
Cebada forrajera,1974/75,06028,Almirante Brown,20,0,0,0
Cebada forrajera,1975/76,06028,Almirante Brown,10,0,0,0
Cebada forrajera,1969/70,06077,Arrecifes,1500,900,1080,1200
Cebada forrajera,1970/71,06077,Arrecifes,1200,300,390,1300
Cebada forrajera,1971/72,06077,Arrecifes,1500,300,375,1250
Cebada forrajera,1972/73,06077,Arrecifes,1400,400,520,1300
Cebada forrajera,1973/74,06077,Arrecifes,1200,0,0,0
Cebada forrajera,1974/75,06077,Arrecifes,1200,0,0,0
Cebada forrajera,1975/76,06077,Arrecifes,1000,0,0,0
Cebada forrajera,1976/77,06077,Arrecifes,1000,0,0,0
Cebada forrajera,1977/78,06077,Arrecifes,1000,0,0,0
Cebada forrajera,1978/79,06077,Arrecifes,600,0,0,0
Cebada forrajera,1979/80,06077,Arrecifes,700,0,0,0
Cebada forrajera,1980/81,06077,Arrecifes,800,0,0,0
Cebada forrajera,1981/82,06077,Arrecifes,100,0,0,0
Cebada forrajera,1982/83,06077,Arrecifes,150,0,0,0
Cebada forrajera,1983/84,06077,Arrecifes,100,0,0,0
Cebada forrajera,1984/85,06077,Arrecifes,150,0,0,0
Cebada forrajera,1985/86,06077,Arrecifes,100,0,0,0
Cebada forrajera,1986/87,06077,Arrecifes,100,0,0,0
Cebada forrajera,1969/70,06042,Ayacucho,100,20,26,1300
Cebada forrajera,1970/71,06042,Ayacucho,100,30,45,1500
Cebada forrajera,1971/72,06042,Ayacucho,300,105,105,1000
Cebada forrajera,1972/73,06042,Ayacucho,500,150,120,800
Cebada forrajera,1973/74,06042,Ayacucho,600,150,180,1200
Cebada forrajera,1974/75,06042,Ayacucho,600,150,150,1000
Cebada forrajera,1975/76,06042,Ayacucho,600,180,216,1200
Cebada forrajera,1976/77,06042,Ayacucho,300,70,91,1300
Cebada forrajera,1977/78,06042,Ayacucho,300,50,65,1300
Cebada forrajera,1978/79,06042,Ayacucho,300,50,60,1200
Cebada forrajera,1979/80,06042,Ayacucho,250,50,60,1200
Cebada forrajera,1980/81,06042,Ayacucho,200,0,0,0
Cebada forrajera,1969/70,06049,Azul,2960,860,1246,1449
Cebada forrajera,1970/71,06049,Azul,2700,800,1200,1500
Cebada forrajera,1971/72,06049,Azul,3000,1050,1365,1300
Cebada forrajera,1972/73,06049,Azul,3000,900,1350,1500
Cebada forrajera,1973/74,06049,Azul,3000,700,980,1400
Cebada forrajera,1974/75,06049,Azul,3000,700,770,1100
Cebada forrajera,1975/76,06049,Azul,3000,810,1134,1400
Cebada forrajera,1976/77,06049,Azul,2000,480,720,1500
Cebada forrajera,1977/78,06049,Azul,1500,500,650,1300
Cebada forrajera,1978/79,06049,Azul,2000,0,0,0
Cebada forrajera,1979/80,06049,Azul,1500,0,0,0
Cebada forrajera,1980/81,06049,Azul,1500,0,0,0
Cebada forrajera,1981/82,06049,Azul,700,0,0,0
Cebada forrajera,1982/83,06049,Azul,700,0,0,0
Cebada forrajera,1983/84,06049,Azul,600,0,0,0
Cebada forrajera,1984/85,06049,Azul,500,0,0,0
Cebada forrajera,1985/86,06049,Azul,400,0,0,0
Cebada forrajera,1986/87,06049,Azul,320,0,0,0
Cebada forrajera,1988/89,06049,Azul,300,50,40,800
Cebada forrajera,1969/70,06056,Bahia Blanca,4000,2000,1800,900
Cebada forrajera,1970/71,06056,Bahia Blanca,2000,700,350,500
Cebada forrajera,1971/72,06056,Bahia Blanca,3000,2500,1875,750
Cebada forrajera,1972/73,06056,Bahia Blanca,5000,1500,1500,1000
Cebada forrajera,1973/74,06056,Bahia Blanca,6000,4000,4300,1075
Cebada forrajera,1974/75,06056,Bahia Blanca,6000,0,0,0
Cebada forrajera,1975/76,06056,Bahia Blanca,6500,3000,2400,800
Cebada forrajera,1976/77,06056,Bahia Blanca,7000,4000,7130,1783
Cebada forrajera,1977/78,06056,Bahia Blanca,6000,3100,3600,1161
Cebada forrajera,1978/79,06056,Bahia Blanca,7000,4300,5600,1302
Cebada forrajera,1979/80,06056,Bahia Blanca,6500,3000,3100,1033
Cebada forrajera,1980/81,06056,Bahia Blanca,6000,3000,4500,1500
Cebada forrajera,1981/82,06056,Bahia Blanca,6000,500,350,700
Cebada forrajera,1982/83,06056,Bahia Blanca,6500,1200,2040,1700
Cebada forrajera,1983/84,06056,Bahia Blanca,6500,3000,4200,1400
Cebada forrajera,1984/85,06056,Bahia Blanca,7000,2500,3000,1200
Cebada forrajera,1985/86,06056,Bahia Blanca,7100,2100,2500,1190
Cebada forrajera,1986/87,06056,Bahia Blanca,5000,500,500,1000
Cebada forrajera,1987/88,06056,Bahia Blanca,3000,200,200,1000
Cebada forrajera,1988/89,06056,Bahia Blanca,2450,0,0,0
Cebada forrajera,1989/90,06056,Bahia Blanca,1800,0,0,0
Cebada forrajera,1990/91,06056,Bahia Blanca,1200,0,0,0
Cebada forrajera,1991/92,06056,Bahia Blanca,1000,200,260,1300
Cebada forrajera,1969/70,06063,Balcarce,11000,1800,2500,1389
Cebada forrajera,1970/71,06063,Balcarce,11500,2000,2800,1400
Cebada forrajera,1971/72,06063,Balcarce,12000,2000,2800,1400
Cebada forrajera,1972/73,06063,Balcarce,13000,4000,5600,1400
Cebada forrajera,1973/74,06063,Balcarce,13500,5000,6500,1300
Cebada forrajera,1974/75,06063,Balcarce,12000,7050,9350,1326
Cebada forrajera,1975/76,06063,Balcarce,12000,4000,5400,1350
Cebada forrajera,1976/77,06063,Balcarce,10000,2500,3500,1400
Cebada forrajera,1977/78,06063,Balcarce,9300,2300,2800,1217
Cebada forrajera,1978/79,06063,Balcarce,8000,1500,2100,1400
Cebada forrajera,1979/80,06063,Balcarce,7500,1500,2100,1400
Cebada forrajera,1980/81,06063,Balcarce,7000,1000,1500,1500
Cebada forrajera,1969/70,06070,Baradero,1500,0,0,0
Cebada forrajera,1970/71,06070,Baradero,1500,500,650,1300
Cebada forrajera,1971/72,06070,Baradero,1300,300,375,1250
Cebada forrajera,1972/73,06070,Baradero,1300,400,520,1300
Cebada forrajera,1973/74,06070,Baradero,1200,0,0,0
Cebada forrajera,1974/75,06070,Baradero,1000,0,0,0
Cebada forrajera,1975/76,06070,Baradero,1000,0,0,0
Cebada forrajera,1976/77,06070,Baradero,900,0,0,0
Cebada forrajera,1977/78,06070,Baradero,900,0,0,0
Cebada forrajera,1978/79,06070,Baradero,800,0,0,0
Cebada forrajera,1979/80,06070,Baradero,500,0,0,0
Cebada forrajera,1980/81,06070,Baradero,500,0,0,0
Cebada forrajera,1981/82,06070,Baradero,500,0,0,0
Cebada forrajera,1982/83,06070,Baradero,500,0,0,0
Cebada forrajera,1983/84,06070,Baradero,700,0,0,0
Cebada forrajera,1984/85,06070,Baradero,760,0,0,0
Cebada forrajera,1985/86,06070,Baradero,600,0,0,0
Cebada forrajera,1986/87,06070,Baradero,500,0,0,0
Cebada forrajera,1969/70,06084,Benito Juarez,1000,500,700,1400
Cebada forrajera,1970/71,06084,Benito Juarez,800,340,476,1400
Cebada forrajera,1971/72,06084,Benito Juarez,700,350,525,1500
Cebada forrajera,1972/73,06084,Benito Juarez,600,200,340,1700
Cebada forrajera,1973/74,06084,Benito Juarez,1500,500,650,1300
Cebada forrajera,1974/75,06084,Benito Juarez,1500,500,550,1100
Cebada forrajera,1975/76,06084,Benito Juarez,1500,540,648,1200
Cebada forrajera,1976/77,06084,Benito Juarez,1000,240,336,1400
Cebada forrajera,1977/78,06084,Benito Juarez,1300,300,360,1200
Cebada forrajera,1978/79,06084,Benito Juarez,1000,0,0,0
Cebada forrajera,1979/80,06084,Benito Juarez,1000,0,0,0
Cebada forrajera,1980/81,06084,Benito Juarez,1000,0,0,0
Cebada forrajera,1981/82,06084,Benito Juarez,500,0,0,0
Cebada forrajera,1982/83,06084,Benito Juarez,500,0,0,0
Cebada forrajera,1983/84,06084,Benito Juarez,400,0,0,0
Cebada forrajera,1984/85,06084,Benito Juarez,300,0,0,0
Cebada forrajera,1985/86,06084,Benito Juarez,280,0,0,0
Cebada forrajera,1986/87,06084,Benito Juarez,260,0,0,0
Cebada forrajera,1988/89,06084,Benito Juarez,400,20,20,1000
Cebada forrajera,1969/70,06091,Berazategui,50,0,0,0
Cebada forrajera,1970/71,06091,Berazategui,50,0,0,0
Cebada forrajera,1971/72,06091,Berazategui,50,0,0,0
Cebada forrajera,1972/73,06091,Berazategui,20,0,0,0
Cebada forrajera,1973/74,06091,Berazategui,15,0,0,0
Cebada forrajera,1974/75,06091,Berazategui,10,0,0,0
Cebada forrajera,1975/76,06091,Berazategui,10,0,0,0
Cebada forrajera,1976/77,06098,Berisso,20,0,0,0
Cebada forrajera,1977/78,06098,Berisso,20,0,0,0
Cebada forrajera,1978/79,06098,Berisso,50,0,0,0
Cebada forrajera,1979/80,06098,Berisso,50,0,0,0
Cebada forrajera,1980/81,06098,Berisso,30,0,0,0
Cebada forrajera,1981/82,06098,Berisso,20,0,0,0
Cebada forrajera,1969/70,06105,Bolivar,900,100,160,1600
Cebada forrajera,1970/71,06105,Bolivar,1000,100,170,1700
Cebada forrajera,1971/72,06105,Bolivar,1300,200,220,1100
Cebada forrajera,1972/73,06105,Bolivar,1500,200,240,1200
Cebada forrajera,1973/74,06105,Bolivar,1000,0,0,0
Cebada forrajera,1974/75,06105,Bolivar,1500,400,460,1150
Cebada forrajera,1975/76,06105,Bolivar,3000,200,320,1600
Cebada forrajera,1976/77,06105,Bolivar,6000,1500,2100,1400
Cebada forrajera,1977/78,06105,Bolivar,6000,1400,1400,1000
Cebada forrajera,1978/79,06105,Bolivar,3000,0,0,0
Cebada forrajera,1979/80,06105,Bolivar,2000,0,0,0
Cebada forrajera,1980/81,06105,Bolivar,1700,0,0,0
Cebada forrajera,1981/82,06105,Bolivar,1000,0,0,0
Cebada forrajera,1982/83,06105,Bolivar,2500,0,0,0
Cebada forrajera,1983/84,06105,Bolivar,2500,0,0,0
Cebada forrajera,1984/85,06105,Bolivar,500,0,0,0
Cebada forrajera,1985/86,06105,Bolivar,400,0,0,0
Cebada forrajera,1986/87,06105,Bolivar,350,0,0,0
Cebada forrajera,1988/89,06105,Bolivar,300,0,0,0
Cebada forrajera,1989/90,06105,Bolivar,200,0,0,0
Cebada forrajera,1969/70,06112,Bragado,700,100,200,2000
Cebada forrajera,1970/71,06112,Bragado,700,50,90,1800
Cebada forrajera,1971/72,06112,Bragado,700,100,110,1100
Cebada forrajera,1972/73,06112,Bragado,800,100,130,1300
Cebada forrajera,1973/74,06112,Bragado,500,0,0,0
Cebada forrajera,1974/75,06112,Bragado,600,100,110,1100
Cebada forrajera,1975/76,06112,Bragado,500,100,110,1100
Cebada forrajera,1976/77,06112,Bragado,600,160,208,1300
Cebada forrajera,1977/78,06112,Bragado,600,0,0,0
Cebada forrajera,1978/79,06112,Bragado,1500,300,360,1200
Cebada forrajera,1979/80,06112,Bragado,2500,500,625,1250
Cebada forrajera,1980/81,06112,Bragado,2600,600,780,1300
Cebada forrajera,1981/82,06112,Bragado,350,0,0,0
Cebada forrajera,1982/83,06112,Bragado,100,0,0,0
Cebada forrajera,1983/84,06112,Bragado,100,0,0,0
Cebada forrajera,1984/85,06112,Bragado,160,0,0,0
Cebada forrajera,1985/86,06112,Bragado,400,0,0,0
Cebada forrajera,1986/87,06112,Bragado,350,0,0,0
Cebada forrajera,1988/89,06112,Bragado,200,0,0,0
Cebada forrajera,1989/90,06112,Bragado,100,0,0,0
Cebada forrajera,2011/12,06112,Bragado,2400,2400,0,0
Cebada forrajera,1969/70,06119,Brandsen,200,0,0,0
Cebada forrajera,1970/71,06119,Brandsen,260,0,0,0
Cebada forrajera,1971/72,06119,Brandsen,280,0,0,0
Cebada forrajera,1972/73,06119,Brandsen,300,0,0,0
Cebada forrajera,1973/74,06119,Brandsen,320,0,0,0
Cebada forrajera,1974/75,06119,Brandsen,400,0,0,0
Cebada forrajera,1975/76,06119,Brandsen,600,0,0,0
Cebada forrajera,1976/77,06119,Brandsen,500,0,0,0
Cebada forrajera,1977/78,06119,Brandsen,400,0,0,0
Cebada forrajera,1978/79,06119,Brandsen,500,0,0,0
Cebada forrajera,1979/80,06119,Brandsen,400,0,0,0
Cebada forrajera,1980/81,06119,Brandsen,450,0,0,0
Cebada forrajera,1981/82,06119,Brandsen,200,0,0,0
Cebada forrajera,1982/83,06119,Brandsen,50,0,0,0
Cebada forrajera,1983/84,06119,Brandsen,50,0,0,0
Cebada forrajera,1984/85,06119,Brandsen,60,0,0,0
Cebada forrajera,1985/86,06119,Brandsen,30,0,0,0
Cebada forrajera,1986/87,06119,Brandsen,40,0,0,0
Cebada forrajera,1987/88,06119,Brandsen,60,0,0,0
Cebada forrajera,1969/70,06126,Campana,1500,0,0,0
Cebada forrajera,1970/71,06126,Campana,1500,0,0,0
Cebada forrajera,1971/72,06126,Campana,1400,0,0,0
Cebada forrajera,1972/73,06126,Campana,1400,0,0,0
Cebada forrajera,1973/74,06126,Campana,1100,0,0,0
Cebada forrajera,1974/75,06126,Campana,400,0,0,0
Cebada forrajera,1975/76,06126,Campana,600,0,0,0
Cebada forrajera,1976/77,06126,Campana,500,0,0,0
Cebada forrajera,1977/78,06126,Campana,500,0,0,0
Cebada forrajera,1978/79,06126,Campana,500,0,0,0
Cebada forrajera,1979/80,06126,Campana,200,0,0,0
Cebada forrajera,1980/81,06126,Campana,200,0,0,0
Cebada forrajera,1981/82,06126,Campana,200,0,0,0
Cebada forrajera,1982/83,06126,Campana,150,0,0,0
Cebada forrajera,1969/70,06134,Canuelas,400,0,0,0
Cebada forrajera,1970/71,06134,Canuelas,500,0,0,0
Cebada forrajera,1971/72,06134,Canuelas,550,0,0,0
Cebada forrajera,1972/73,06134,Canuelas,500,0,0,0
Cebada forrajera,1973/74,06134,Canuelas,2000,0,0,0
Cebada forrajera,1974/75,06134,Canuelas,2500,0,0,0
Cebada forrajera,1975/76,06134,Canuelas,1000,0,0,0
Cebada forrajera,1976/77,06134,Canuelas,900,0,0,0
Cebada forrajera,1977/78,06134,Canuelas,820,0,0,0
Cebada forrajera,1978/79,06134,Canuelas,800,0,0,0
Cebada forrajera,1979/80,06134,Canuelas,900,0,0,0
Cebada forrajera,1980/81,06134,Canuelas,850,0,0,0
Cebada forrajera,1981/82,06134,Canuelas,800,0,0,0
Cebada forrajera,1982/83,06134,Canuelas,200,0,0,0
Cebada forrajera,1984/85,06134,Canuelas,50,0,0,0
Cebada forrajera,1985/86,06134,Canuelas,100,0,0,0
Cebada forrajera,1986/87,06134,Canuelas,90,0,0,0
Cebada forrajera,1969/70,06140,Capitan Sarmiento,1000,600,720,1200
Cebada forrajera,1970/71,06140,Capitan Sarmiento,1000,400,540,1350
Cebada forrajera,1971/72,06140,Capitan Sarmiento,800,0,0,0
Cebada forrajera,1972/73,06140,Capitan Sarmiento,800,0,0,0
Cebada forrajera,1973/74,06140,Capitan Sarmiento,800,0,0,0
Cebada forrajera,1974/75,06140,Capitan Sarmiento,700,0,0,0
Cebada forrajera,1975/76,06140,Capitan Sarmiento,400,0,0,0
Cebada forrajera,1976/77,06140,Capitan Sarmiento,400,0,0,0
Cebada forrajera,1977/78,06140,Capitan Sarmiento,400,0,0,0
Cebada forrajera,1978/79,06140,Capitan Sarmiento,200,0,0,0
Cebada forrajera,1979/80,06140,Capitan Sarmiento,400,0,0,0
Cebada forrajera,1980/81,06140,Capitan Sarmiento,450,0,0,0
Cebada forrajera,1981/82,06140,Capitan Sarmiento,150,0,0,0
Cebada forrajera,1982/83,06140,Capitan Sarmiento,150,0,0,0
Cebada forrajera,1983/84,06140,Capitan Sarmiento,100,0,0,0
Cebada forrajera,1984/85,06140,Capitan Sarmiento,150,0,0,0
Cebada forrajera,1985/86,06140,Capitan Sarmiento,100,0,0,0
Cebada forrajera,1986/87,06140,Capitan Sarmiento,100,0,0,0
Cebada forrajera,1969/70,06147,Carlos Casares,800,100,160,1600
Cebada forrajera,1970/71,06147,Carlos Casares,1000,100,160,1600
Cebada forrajera,1971/72,06147,Carlos Casares,800,100,120,1200
Cebada forrajera,1972/73,06147,Carlos Casares,900,100,120,1200
Cebada forrajera,1973/74,06147,Carlos Casares,300,0,0,0
Cebada forrajera,1974/75,06147,Carlos Casares,1500,500,550,1100
Cebada forrajera,1975/76,06147,Carlos Casares,2000,500,650,1300
Cebada forrajera,1976/77,06147,Carlos Casares,1500,300,360,1200
Cebada forrajera,1977/78,06147,Carlos Casares,1500,400,440,1100
Cebada forrajera,1978/79,06147,Carlos Casares,1200,400,560,1400
Cebada forrajera,1979/80,06147,Carlos Casares,1200,300,420,1400
Cebada forrajera,1980/81,06147,Carlos Casares,1000,200,260,1300
Cebada forrajera,1981/82,06147,Carlos Casares,1000,250,325,1300
Cebada forrajera,1982/83,06147,Carlos Casares,500,100,180,1800
Cebada forrajera,1983/84,06147,Carlos Casares,500,100,180,1800
Cebada forrajera,1984/85,06147,Carlos Casares,600,150,225,1500
Cebada forrajera,1985/86,06147,Carlos Casares,500,0,0,0
Cebada forrajera,1986/87,06147,Carlos Casares,450,0,0,0
